num_contrato , poliza_aon , num_poliza_gnp , num_version , cve_marca , desc_vehiculo , num_serie , modelo_vehiculo , cve_status , desc_status , prima_neta , prima_total , cve_forma_pago , desc_forma_pago , primer_recibo , recibos_subsecuentes , num_recibos , fch_inicio_vigencia , fch_fin_vigencia , cve_vrs_tarifa , pct_valor_descuento_volumen , descr_larga_paquete  
61842	,	AON190000001352     	,	00000311518237	,	1	,	AUTMA0104     	,	MAZDA 3i TOURING 4 PTAS AUT. C/A.AC	,	JM1BK12F171620158	,	2007	,	A	,	ANULADA             	,	3750.76	,	4872.88	,	A	,	ANUAL                                             	,	4872.88	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000565     	,	00000311505556	,	0	,	AUTPE1009     	,	PEUGEOT 207 COMPACT TRENDY 1.6L 5 PTAS. TIP	,	9362NN6AXBB030324	,	2011	,	V	,	VIGOR               	,	3482.79	,	4562.0	,	M	,	MENSUAL                                           	,	858.96	,	336.64	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000860     	,	00000311512693	,	2	,	AUTVW1625     	,	JETTA A4 EUROPA AUT. C/A. AC.	,	3VWRV09M67M620886	,	2007	,	V	,	VIGOR               	,	3354.91	,	4413.71	,	T	,	TRIMESTRAL                                        	,	1494.95	,	972.92	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001479     	,	00000312801848	,	0	,	AUTBW0626     	,	BMW X5 4.8 I PREMIUM	,	WBAFE81049L095437	,	2009	,	V	,	VIGOR               	,	11476.17	,	13834.4	,	M	,	MENSUAL                                           	,	1631.33	,	1109.37	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001774     	,	00000312800154	,	0	,	AUTCH4522     	,	JEEP COMPASS LIMITED PREMIUM 4X4 ATX	,	1C4NJCCB2ED864744	,	2014	,	V	,	VIGOR               	,	4111.39	,	5291.21	,	S	,	SEMESTRAL                                         	,	2714.41	,	2576.8	,	2	,	2019-01-28 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001914     	,	00000314705567	,	0	,	CA1FR0928     	,	FORD RANGER XLT DOBLE CABINA L4 DIESEL 4X4 AUT	,	8AFWR5AA0H6472110	,	2017	,	V	,	VIGOR               	,	5374.61	,	6756.56	,	T	,	TRIMESTRAL                                        	,	1343.93	,	1804.21	,	4	,	2019-02-19 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	                    	,	00000317152015	,	1	,	AUTAN0101     	,	ANTIGUOS Y CLASICOS	,	1GNM903460	,	1992	,	A	,	ANULADA             	,	1536.92	,	2304.79	,	M	,	MENSUAL                                           	,	577.59	,	172.72	,	5	,	2019-02-20 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	AON190000001233     	,	00000311517007	,	1	,	AUTNI3712     	,	NISSAN MARCH ADVANCE NAVI AUT	,	3N1CK3CDXHL212123	,	2017	,	A	,	ANULADA             	,	5318.77	,	6691.77	,	A	,	ANUAL                                             	,	6691.77	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001835     	,	00000312802739	,	0	,	AUTVW1213     	,	DERBY MI STD	,	098AWJC0E03A64720	,	2003	,	V	,	VIGOR               	,	2076.05	,	2930.22	,	A	,	ANUAL                                             	,	2930.22	,	NULL	,	1	,	2019-01-31 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002371     	,	00000353046048	,	0	,	AUTGM9802     	,	CHEVROLET SPARK B	,	KL8CJ6CA5GC585127	,	2016	,	V	,	VIGOR               	,	1094.29	,	1791.38	,	M	,	MENSUAL                                           	,	945.16	,	423.11	,	3	,	2019-10-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000045     	,	00000311498141	,	0	,	AUTVW3104     	,	VOLKSWAGEN GOL GT HATCHBACK	,	9BWAB05U4AP089502	,	2010	,	V	,	VIGOR               	,	5398.85	,	6784.62	,	M	,	MENSUAL                                           	,	1043.94	,	521.88	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000739     	,	00000311511208	,	0	,	AUTNI2403     	,	X-TRAIL SLX 2.5L. AUT. C/A.AC. Q.C. V.P.	,	JN1BT05A93W719169	,	2003	,	V	,	VIGOR               	,	2878.91	,	3861.5	,	M	,	MENSUAL                                           	,	825.7	,	303.58	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001411     	,	00000312800881	,	0	,	AUTCH0725     	,	VOYAGER TOWN & COUNTRY TOURING	,	2C4RC1BG1GR138628	,	2016	,	V	,	VIGOR               	,	4709.99	,	5985.56	,	M	,	MENSUAL                                           	,	752.2	,	475.76	,	12	,	2019-01-17 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000438     	,	00000311503437	,	1	,	AUTSB0802     	,	SUBARU IMPREZA SEDAN 2.0L R AUT	,	JF1GE77F89G008408	,	2009	,	A	,	ANULADA             	,	5759.95	,	7203.58	,	M	,	MENSUAL                                           	,	1079	,	556.78	,	7	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000934     	,	00000311513634	,	0	,	AUTHY0206     	,	HYUNDAI ELANTRA LIMITED TECH L4 1.8 AUT	,	5NPDH4AE9GH678433	,	2016	,	V	,	VIGOR               	,	7505.4	,	9228.26	,	S	,	SEMESTRAL                                         	,	4875.13	,	4353.13	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002480     	,	00000366953917	,	0	,	AUTMA0102     	,	MAZDA 3i AUT 4 PTAS C/A.AC	,	3MZBM2U72FM143597	,	2015	,	V	,	VIGOR               	,	221.64	,	779.1	,	M	,	MENSUAL                                           	,	779.1	,	NULL	,	1	,	2019-12-18 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001639     	,	00000311519375	,	1	,	AUTNI2408     	,	X-TRAIL EXCLUSIVE	,	JN8BT27TXHW035671	,	2017	,	A	,	ANULADA             	,	7913.15	,	9701.3	,	M	,	MENSUAL                                           	,	1287.18	,	764.92	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000690     	,	00000311510531	,	1	,	AUTNI3805     	,	NISSAN VERSA 1.6 EXCLUSIVE AUT. C/A AC. 4 PTAS.	,	3N1CN7AD0GL908201	,	2016	,	A	,	ANULADA             	,	6042.31	,	7531.03	,	M	,	MENSUAL                                           	,	1106.04	,	584.09	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000853     	,	00000311512628	,	1	,	AUTMA0118     	,	MAZDA 3i TOURING 2.0 5P AC QC  STD	,	3MZBM2V7XEM122560	,	2014	,	A	,	ANULADA             	,	5382.83	,	6766.07	,	T	,	TRIMESTRAL                                        	,	2083.01	,	1561.02	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001843     	,	00000312802770	,	0	,	AUTSE0419     	,	SEAT TOLEDO 1.4L TSI STYLE DSG	,	VSSAB4NH7H1012283	,	2017	,	V	,	VIGOR               	,	4847.84	,	6145.49	,	M	,	MENSUAL                                           	,	1033.49	,	511.2	,	11	,	2019-02-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001051     	,	00000311514905	,	0	,	AUTHO0406     	,	HONDA NVA. CR-V EXL	,	3HGRM487XCG003140	,	2012	,	V	,	VIGOR               	,	5859.54	,	7319.07	,	A	,	ANUAL                                             	,	7319.07	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	                    	,	00000317151769	,	1	,	AUTAN0101     	,	ANTIGUOS Y CLASICOS	,	3VWZZZ113VM530103	,	1997	,	A	,	ANULADA             	,	1536.92	,	2304.79	,	M	,	MENSUAL                                           	,	577.59	,	172.72	,	5	,	2019-02-20 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	AON190000001120     	,	00000311515670	,	0	,	AUTTO0632     	,	RAV4 LE 2.5L AUT	,	2T3ZF4EV4EW125264	,	2015	,	V	,	VIGOR               	,	3142.88	,	4167.74	,	A	,	ANUAL                                             	,	4167.74	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000123     	,	00000311499610	,	0	,	AUTNI1167     	,	TSURU GS I STD. C/A. AC.	,	3N1EB31S65K302347	,	2005	,	V	,	VIGOR               	,	3979.17	,	5137.79	,	M	,	MENSUAL                                           	,	906.75	,	384.64	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001281     	,	00000311517486	,	0	,	AUTNI2408     	,	X-TRAIL EXCLUSIVE	,	JN8BT27T1HW039219	,	2017	,	V	,	VIGOR               	,	8035.18	,	9842.81	,	A	,	ANUAL                                             	,	9842.81	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001177     	,	00000311516306	,	0	,	AUTHO0301     	,	ODYSSEY LX	,	5KBRL5829DB804596	,	2013	,	V	,	VIGOR               	,	5966.03	,	7442.59	,	A	,	ANUAL                                             	,	7442.59	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000652     	,	00000311509756	,	0	,	AUTMA0504     	,	MAZDA CX-7 S GRAND TOURING 2WD	,	JM3ER293570150546	,	2007	,	V	,	VIGOR               	,	3719.26	,	4836.35	,	M	,	MENSUAL                                           	,	881.63	,	359.52	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000342     	,	00000311502215	,	0	,	AUTSE0137     	,	NVO. IBIZA REFERENCE 2.0L 4 PTAS.	,	SMK46J0AR130519	,	2010	,	V	,	VIGOR               	,	3348.26	,	4405.98	,	M	,	MENSUAL                                           	,	845.94	,	323.64	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002320     	,	00000347895872	,	0	,	AUTHO0804     	,	HONDA CITY LX MT	,	LUCGM6543J3103622	,	2018	,	V	,	VIGOR               	,	2332.57	,	3227.78	,	M	,	MENSUAL                                           	,	564.98	,	665.7	,	5	,	2019-08-30 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000559     	,	00000311505457	,	0	,	AUTMT0612     	,	OUTLANDER SE LIMITED	,	JE4LS21W09Z006322	,	2009	,	V	,	VIGOR               	,	4214.84	,	5411.27	,	M	,	MENSUAL                                           	,	929.65	,	407.42	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000459     	,	00000311503809	,	1	,	AUTVW1674     	,	VW JETTA STYLE STD.	,	3VW1W2AJ4DM258754	,	2013	,	A	,	ANULADA             	,	4549.14	,	5799.05	,	M	,	MENSUAL                                           	,	961.69	,	439.76	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000428     	,	00000311503270	,	0	,	AUTRE2004     	,	RENAULT FLUENCE DYNAMIQUE PACK	,	VF1LZ12T6DC268800	,	2013	,	V	,	VIGOR               	,	5121.68	,	6463.19	,	M	,	MENSUAL                                           	,	1017.31	,	495.08	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000747     	,	00000311511323	,	1	,	AUTSE0230     	,	NVO. CORDOBA 1.6L REFERENCE A.AC. QC.	,	VSSHM16L37R000559	,	2007	,	A	,	ANULADA             	,	3248.31	,	4290.07	,	M	,	MENSUAL                                           	,	836.29	,	313.98	,	11	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001542     	,	00000312798754	,	0	,	AUTMB2308     	,	MERCEDES BENZ C-200 CGI EXCLUSIVE	,	WDDWF4CB2HF393091	,	2017	,	V	,	VIGOR               	,	9365.11	,	11385.53	,	S	,	SEMESTRAL                                         	,	5636.12	,	5749.41	,	2	,	2019-01-21 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000101     	,	00000311499347	,	0	,	AUTTO0634     	,	RAV4 LIMITED 2.5L AUT.	,	2T3DF4EVXEW188105	,	2014	,	V	,	VIGOR               	,	3381.38	,	4444.38	,	M	,	MENSUAL                                           	,	849.14	,	326.84	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001606     	,	00000311518989	,	1	,	AUTTO0710     	,	YARIS PREMIUM 5 PTAS. AUT.	,	JTDKT923395241515	,	2009	,	A	,	ANULADA             	,	1793.56	,	2602.51	,	M	,	MENSUAL                                           	,	695.55	,	173.36	,	4	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	AON190000001580     	,	00000312799414	,	0	,	AUTRE2107     	,	RENAULT DUSTER 2.0 DYNAMIQUE MEDIA NAV AUT	,	9FBHS2AA5EM102106	,	2014	,	V	,	VIGOR               	,	3669.35	,	4778.45	,	A	,	ANUAL                                             	,	4778.45	,	NULL	,	1	,	2019-01-22 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001364     	,	00000311518401	,	1	,	AUTVO0413     	,	VOLVO S60 T4 ADDITION AUT	,	YV1FS4859B2043281	,	2011	,	A	,	ANULADA             	,	5331.3	,	6706.31	,	A	,	ANUAL                                             	,	6706.31	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001413     	,	00000312607161	,	0	,	AUTHO0204     	,	CIVIC LX AUT.	,	1HGES16534L902625	,	2004	,	V	,	VIGOR               	,	3211.57	,	4247.42	,	A	,	ANUAL                                             	,	4247.42	,	NULL	,	1	,	2019-01-17 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001366     	,	00000311518419	,	1	,	AUTNI3002     	,	TIIDA HB EMOTION AUT A.AC. EE BA	,	3N1BC13GB8L466873	,	2008	,	A	,	ANULADA             	,	3843.14	,	4980.04	,	A	,	ANUAL                                             	,	4980.04	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000771     	,	00000311511620	,	0	,	AUTMB2347     	,	MERCEDES BENZ C 250 CGI SPORT L4 2.0 PAQ NAVI AUT	,	WDDWF4FBXHF477221	,	2017	,	V	,	VIGOR               	,	12803.47	,	15374.03	,	T	,	TRIMESTRAL                                        	,	4235.03	,	3713	,	4	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001757     	,	00000312800014	,	0	,	AUTHO0705     	,	CIVIC EX SEDAN AUT.	,	1HGFA15856L907685	,	2006	,	V	,	VIGOR               	,	3378.97	,	4441.6	,	S	,	SEMESTRAL                                         	,	2342.63	,	2098.97	,	2	,	2019-01-25 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002219     	,	00000338583214	,	0	,	AUTAC0401     	,	ACURA RDX	,	19UTB4853DL900587	,	2013	,	V	,	VIGOR               	,	3607.68	,	4706.92	,	M	,	MENSUAL                                           	,	1200.87	,	701.21	,	6	,	2019-07-02 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001722     	,	00000312799745	,	0	,	AUTAU2234     	,	AUDI A1 S LINE SPORTBACK 1.8 FSI S TRONIC	,	WAURYA8X9HB000633	,	2017	,	V	,	VIGOR               	,	8540.32	,	10428.8	,	M	,	MENSUAL                                           	,	1347.86	,	825.54	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000889     	,	00000311513055	,	1	,	AUTCH4303     	,	ATTITUDE GL 1.6L 4PTAS AUT.	,	KMHCM41C08U200989	,	2008	,	A	,	ANULADA             	,	3606.77	,	4705.85	,	S	,	SEMESTRAL                                         	,	2613.92	,	2091.93	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001715     	,	00000312802408	,	1	,	AUTGM1439     	,	CHEVY POPULAR STD. A.AC. E	,	3G1SF2420YS208567	,	2000	,	A	,	ANULADA             	,	2090.8	,	2947.29	,	M	,	MENSUAL                                           	,	577.67	,	215.42	,	7	,	2019-01-24 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000128     	,	00000311499677	,	0	,	AUTMA0503     	,	MAZDA CX-7 GRAND TOURING AWD	,	JM3ER293570153849	,	2007	,	V	,	VIGOR               	,	3531.72	,	4618.82	,	M	,	MENSUAL                                           	,	863.53	,	341.39	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001796     	,	00000313343535	,	0	,	AUTTO0726     	,	TOYOTA YARIS CORE L4 1.5 HB STD	,	MR2B29F34K1138333	,	2019	,	V	,	VIGOR               	,	5869.24	,	7330.29	,	M	,	MENSUAL                                           	,	1089.66	,	567.33	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001736     	,	00000312802507	,	1	,	AUTGM6902     	,	AVEO E STD EE ABS C/AAC MP3 B/A	,	3G1TX52639L138521	,	2009	,	A	,	ANULADA             	,	2568.16	,	3501.09	,	M	,	MENSUAL                                           	,	594.99	,	322.9	,	8	,	2019-01-25 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000485     	,	00000311504229	,	1	,	AUTGM6903     	,	AVEO F AUT EE ABS C/AAC MP3 B/A	,	3G1TA5AF5DL156238	,	2013	,	A	,	ANULADA             	,	4276.59	,	5482.85	,	M	,	MENSUAL                                           	,	935.56	,	413.39	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001251     	,	00000311517171	,	0	,	AUTFR0421     	,	EXPLORER LIMITED V6 4X2	,	1FM5K7F81HGB10849	,	2017	,	V	,	VIGOR               	,	6436.72	,	7988.6	,	A	,	ANUAL                                             	,	7988.6	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002091     	,	00000327381331	,	0	,	AUTVW1678     	,	JETTA CLASICO 2.0 CL TEAM STD	,	3VW2W1AJ0DM214541	,	2013	,	V	,	VIGOR               	,	2595.4	,	3532.67	,	M	,	MENSUAL                                           	,	876.94	,	379.39	,	8	,	2019-05-03 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001311     	,	00000311517817	,	1	,	AUTHO0601     	,	FIT LX TM	,	93HGD37918Z803030	,	2008	,	A	,	ANULADA             	,	4436.57	,	5668.42	,	A	,	ANUAL                                             	,	5668.42	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000039     	,	00000311498075	,	0	,	CA1RE0302     	,	RENAULT KANGOO EXPRESS C/A	,	8A1FC1J5XFL525252	,	2015	,	V	,	VIGOR               	,	4638.33	,	5902.41	,	M	,	MENSUAL                                           	,	970.34	,	448.37	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002051     	,	00000324263698	,	0	,	AUTVW3344     	,	VOLKSWAGEN JETTA LIVE L4 2.0 STD	,	3VW1K1AJ0GM400687	,	2016	,	V	,	VIGOR               	,	3747.85	,	4869.53	,	M	,	MENSUAL                                           	,	679.21	,	523.79	,	9	,	2019-04-22 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001288     	,	00000311517569	,	1	,	AUTGM6410     	,	CHEVROLET CRUZE LT PAQ J L4 1.4 TURBO STD	,	3G1B85DM9GS593462	,	2016	,	A	,	ANULADA             	,	6551.36	,	8121.58	,	A	,	ANUAL                                             	,	8121.58	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000470     	,	00000311504013	,	1	,	AUTMA0601     	,	MAZDA CX-9 SPORT	,	JM3TB2BA96E043818	,	2014	,	A	,	ANULADA             	,	6168.07	,	7676.98	,	M	,	MENSUAL                                           	,	1118.45	,	596.23	,	7	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001637     	,	00000311519334	,	0	,	AUTGM1421     	,	CHEVY C-2 3 PTAS	,	3G1SF21X99S123065	,	2009	,	V	,	VIGOR               	,	3076.22	,	4090.37	,	M	,	MENSUAL                                           	,	819.52	,	297.35	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	                    	,	00000317309540	,	1	,	AUTCH1004     	,	JEEP WRANGLER SE STD. C/A. AC.	,	1J4FY19S1XP481689	,	1999	,	A	,	ANULADA             	,	2376.66	,	3278.95	,	M	,	MENSUAL                                           	,	751.81	,	229.74	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001869     	,	00000312946072	,	1	,	AUTCH2329     	,	STRATUS SXT AUT.	,	1B3EL46X86N214837	,	2006	,	A	,	ANULADA             	,	2533.99	,	3461.4	,	M	,	MENSUAL                                           	,	745.4	,	271.6	,	6	,	2019-02-06 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001673     	,	00000311519730	,	1	,	AUTMA0901     	,	MAZDA CX-5 I GRAND TOURING 2WD	,	JM3KE2D30F0461354	,	2015	,	A	,	ANULADA             	,	1793.56	,	2602.53	,	A	,	ANUAL                                             	,	2602.53	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	AON190000002137     	,	00000330782293	,	0	,	CA1NI0803     	,	NISSAN FRONTIER CREW CAB SE 4 X 2 AUT.	,	1N6AD07U79C413429	,	2009	,	V	,	VIGOR               	,	3367.22	,	4427.96	,	M	,	MENSUAL                                           	,	609.95	,	545.43	,	8	,	2019-05-27 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001953     	,	00000316481225	,	0	,	AUTVO0809     	,	VOLVO XC60 MOMENTUM RD T5A L4 2.0 TURBO AUT	,	YV1DZ40C5G2879061	,	2016	,	V	,	VIGOR               	,	7408.04	,	9115.35	,	M	,	MENSUAL                                           	,	555.99	,	951.04	,	11	,	2019-02-28 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000588     	,	00000311506026	,	1	,	AUTGM6901     	,	AVEO M STD C/AAC MP3	,	3G1TA5AF0DL143011	,	2013	,	A	,	ANULADA             	,	4141.6	,	5326.25	,	M	,	MENSUAL                                           	,	922.4	,	400.35	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001188     	,	00000311516413	,	1	,	AUTNI3014     	,	TIIDA SEDAN COMFORT STD.	,	3N1BC1AS0BL39414	,	2011	,	A	,	ANULADA             	,	4358.73	,	5578.13	,	A	,	ANUAL                                             	,	5578.13	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000468     	,	00000311503981	,	0	,	AUTFR2528     	,	FORD FOCUS SE PLUS SEDAN AUT.	,	1FADP3F20DL160445	,	2013	,	V	,	VIGOR               	,	4989.81	,	6310.22	,	M	,	MENSUAL                                           	,	1004.7	,	482.32	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001091     	,	00000311515340	,	1	,	AUTNI0957     	,	SENTRA SR CVT	,	3N1AB7AA2DL794591	,	2013	,	A	,	ANULADA             	,	4292.64	,	5501.46	,	A	,	ANUAL                                             	,	5501.46	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001937     	,	00000316481068	,	0	,	CA1NI1120     	,	NISSAN NP300 L4 CHASIS CAB PAQ SEG DH STD	,	3N6AD35C9JK804513	,	2018	,	V	,	VIGOR               	,	6989.07	,	8629.33	,	M	,	MENSUAL                                           	,	648.67	,	886.74	,	11	,	2019-02-25 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001900     	,	00000314543109	,	0	,	AUTNI3703     	,	NISSAN MARCH ADVANCE STD	,	3N1CK3CD9FL259656	,	2015	,	V	,	VIGOR               	,	3448.29	,	4522.02	,	A	,	ANUAL                                             	,	4522.02	,	NULL	,	1	,	2019-02-13 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
